Instruction at 0x40192e in routine: simulate_floating_point_instructions | jz 0x401937 | Category: COND_BR
Instruction at 0x401930 in routine: simulate_floating_point_instructions | mov eax, 0xffffffff | Category: DATAXFER
Instruction at 0x401935 in routine: simulate_floating_point_instructions | jmp 0x40193c | Category: UNCOND_BR
Instruction at 0x401937 in routine: simulate_floating_point_instructions | mov eax, 0x1 | Category: DATAXFER
Instruction at 0x40193c in routine: simulate_floating_point_instructions | pxor xmm2, xmm2 | Category: LOGICAL
Instruction at 0x401940 in routine: simulate_floating_point_instructions | cvtss2sd xmm2, dword ptr [rbp-0x20] | Category: CONVERT
Instruction at 0x401945 in routine: simulate_floating_point_instructions | movq rdx, xmm2 | Category: DATAXFER
Instruction at 0x40194a in routine: simulate_floating_point_instructions | mov esi, eax | Category: DATAXFER
Instruction at 0x40194c in routine: simulate_floating_point_instructions | movq xmm0, rdx | Category: DATAXFER
Instruction at 0x401951 in routine: simulate_floating_point_instructions | mov edi, 0x4034f0 | Category: DATAXFER
Instruction at 0x401956 in routine: simulate_floating_point_instructions | mov eax, 0x1 | Category: DATAXFER
Instruction at 0x40195b in routine: simulate_floating_point_instructions | call 0x4010a0 | Category: CALL
Instruction at 0x401960 in routine: simulate_floating_point_instructions | nop | Category: NOP
Instruction at 0x401961 in routine: simulate_floating_point_instructions | leave  | Category: MISC
Instruction at 0x401962 in routine: simulate_floating_point_instructions | ret  | Category: RET
Instruction at 0x4021d8 in routine: main | mov eax, 0x0 | Category: DATAXFER
Instruction at 0x4021dd in routine: main | pop rbp | Category: POP
Instruction at 0x4021de in routine: main | ret  | Category: RET
Instruction at 0x4012f0 in routine: __do_global_dtors_aux | nop edx, edi | Category: WIDENOP
Instruction at 0x4012f4 in routine: __do_global_dtors_aux | cmp byte ptr [rip+0x3e2d], 0x0 | Category: BINARY
Instruction at 0x4012fb in routine: __do_global_dtors_aux | jnz 0x401310 | Category: COND_BR
Instruction at 0x4012fd in routine: __do_global_dtors_aux | push rbp | Category: PUSH
Instruction at 0x4012fe in routine: __do_global_dtors_aux | mov rbp, rsp | Category: DATAXFER
Instruction at 0x401301 in routine: __do_global_dtors_aux | call 0x401280 | Category: CALL
Instruction at 0x401280 in routine: deregister_tm_clones | lea rdi, ptr [rip+0x3ea1] | Category: MISC
Instruction at 0x401287 in routine: deregister_tm_clones | lea rax, ptr [rip+0x3e9a] | Category: MISC
Instruction at 0x40128e in routine: deregister_tm_clones | cmp rax, rdi | Category: BINARY
Instruction at 0x401291 in routine: deregister_tm_clones | jz 0x4012a8 | Category: COND_BR
Instruction at 0x401293 in routine: deregister_tm_clones | mov rax, qword ptr [rip+0x3d4e] | Category: DATAXFER
Instruction at 0x40129a in routine: deregister_tm_clones | test rax, rax | Category: LOGICAL
Instruction at 0x40129d in routine: deregister_tm_clones | jz 0x4012a8 | Category: COND_BR
Instruction at 0x40129f in routine: deregister_tm_clones | jmp rax | Category: UNCOND_BR
Instruction at 0x4012a8 in routine: deregister_tm_clones | ret  | Category: RET
Instruction at 0x401306 in routine: __do_global_dtors_aux | mov byte ptr [rip+0x3e1b], 0x1 | Category: DATAXFER
Instruction at 0x40130d in routine: __do_global_dtors_aux | pop rbp | Category: POP
Instruction at 0x40130e in routine: __do_global_dtors_aux | ret  | Category: RET
